system:index,Aspect,DEM,EVI,Fire_Label,LSWI,NBR,NDMI,NDVI,NDWI,Precipitation,SAVI,Slope,TCI,Temperature,VCI,WindSpeed,random,.geo
905,77,267,2.2512448307874084,0,0.15116927,0.33613378,-0.15116927,0.47612673,-0.4466894,0.5441803,0.714126360878101,1,55.524404230916545,28.00368421052633,76.0419788554918,1.6017888668783669,0.5604179779987356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.63838313141137,14.015964220474835]}"
907,261,741,2.5486725663716814,0,0.27150685,0.42558748,-0.27150685,0.51815504,-0.49420476,0.6087126,0.7771690244500777,3,52.33749112666056,26.75736842105266,80.12750503248735,2.3328556192504486,0.13691326127814718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.1369481140977,14.060879984680811]}"
908,0,671,1.8363721365123888,0,0.053361945,0.20359623,-0.053361945,0.36377108,-0.3694783,0.45171064,0.5456060746365404,2,50.18288965657428,27.991052631578953,65.12001150172443,2.9102477837311165,0.39611230647345363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.93033559875022,13.93062426848348]}"
910,5,647,2.927924039706517,0,0.25079072,0.4507796,-0.25079072,0.55615675,-0.49346972,1.3961319,0.8341667349782769,7,44.086021505376536,23.370000000000005,83.82160686177245,1.8718606145921364,0.5806425831807692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.75229408371958,13.432059285797147]}"
911,154,525,1.3585736487653255,0,-4.3789227E-4,0.12041885,4.3789227E-4,0.2983221,-0.31162614,0.73902375,0.44744075829383884,3,50.437401405421014,29.425789473684233,58.75779242025077,2.9649239828563747,0.6672765537194661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.23576279535085,13.890200080698103]}"
912,35,199,0.7241049548741857,0,-0.14844908,-0.10244533,0.14844908,0.17014255,-0.22143224,0.5725408,0.2551958994523241,1,54.59786276715424,31.80250000000001,46.29760064973856,2.882510676246685,0.5557604561966245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.32110274734221,13.48146662642372]}"
913,67,278,0.9874482574442516,0,-0.08153764,0.03360527,0.08153764,0.27257648,-0.31323698,1.2243663,0.40882705242790013,7,48.70339454646647,28.695333333333338,56.25508847278859,2.622526497222153,0.5002044387563516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.55017314479268,13.643163377565234]}"
914,182,163,0.6205381658429434,0,-0.17303213,-0.07802155,0.17303213,0.16713229,-0.24030738,1.7082479,0.25067784076904115,5,55.062413314840576,28.33571428571429,46.00497727914411,1.8391072176237813,0.1318982133916795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.7118698959342,13.176039429823081]}"
916,272,214,1.6326904296875,0,0.1606663,0.33518776,-0.1606663,0.44844928,-0.45210084,0.5740033,0.6726175509177772,3,57.95427482733992,28.166842105263186,73.3514858908849,1.365850026648267,0.5569493463278743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.48566953311105,13.921641115642284]}"
917,161,315,1.506113506254859,0,0.0677062,0.21930647,-0.0677062,0.3755066,-0.39642218,0.40422627,0.5632102898423046,2,53.39631129104825,29.382631578947382,66.26081006658866,2.5943327852181772,0.009115845753333351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.78660515329109,13.661129683247625]}"
918,70,349,1.350212416061395,0,0.026263768,0.18178862,-0.026263768,0.3719679,-0.40092522,0.39477137,0.5578992072480181,1,53.944881106357826,30.002631578947387,65.91681716258385,1.9403658208524095,0.12214408007396349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.62939997857018,13.755452788080174]}"
919,19,1375,3.0795847750865053,0,0.24244516,0.4339863,-0.24244516,0.5524138,-0.4936961,1.4603131,0.8285492629945694,16,41.44557823129248,21.968333333333362,83.4577585234218,2.1698115059757566,0.34966335749328004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.40195112291296,14.34384929917846]}"
920,251,456,1.7840505767524402,0,0.09500247,0.23298356,-0.09500247,0.31974953,-0.29820102,1.7146995,0.47957662492546216,1,56.53310104529615,25.140000000000043,60.840727039585175,2.181265404384133,0.00811844628038283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.74331093087838,14.033930526157226]}"
921,40,246,1.4061890521388638,0,0.02360681,0.191352,-0.02360681,0.37474012,-0.39873084,0.49225515,0.5620614984841923,4,56.21447028423794,28.77555555555557,66.18630109801273,1.365850026648267,0.030459751046054695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.52609372089643,13.917149539221688]}"
924,73,535,1.2382546016218303,0,-0.0015128592,0.1481589,0.0015128592,0.3208806,-0.3405552,1.5058663,0.4812807471024764,3,58.704586552687985,27.447142857142865,60.95067602988987,2.5793138210836957,0.15055517901916982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.62203836752225,14.02494737331603]}"
925,307,1004,3.3134831460674157,0,0.2672193,0.45065564,-0.2672193,0.5402088,-0.47070143,1.2516837,0.8102390328784688,13,35.90484048404857,22.198333333333323,82.27132773737267,2.2390159652336985,0.31458139336880175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.72983620161659,13.544348696312086]}"
926,76,741,1.3541949497692098,0,0.05746815,0.18051143,-0.05746815,0.3435509,-0.3726249,0.56171465,0.5152819629789066,0,47.98570500324903,27.226666666666688,63.15443037047114,2.790177634473366,0.5585131972123115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.11898180841531,14.011472644054237]}"
927,339,136,0.7630213338458581,0,-0.08404687,0.0403071,0.08404687,0.24273923,-0.29768556,1.890051,0.3640810087886893,1,57.8004274206805,28.764285714285734,53.35464198247013,1.8989316658763546,0.49799996197194196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.7118698959342,13.113157359934716]}"
929,20,643,3.1136986301369864,0,0.23415907,0.42990938,-0.23415907,0.5629489,-0.50265896,0.8101567,0.8443536404160475,16,48.24046920821102,23.08454545454549,84.48186420699001,2.074476713119752,0.32763628923560173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.47830792206312,13.220955194029058]}"
930,39,124,0.5104829412015884,0,-0.13795133,-0.06324111,0.13795133,0.17420766,-0.26221806,1.7788882,0.2612924377094565,0,55.91828942344388,29.746666666666727,46.692764846571436,1.8989316658763546,0.4341740202226637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.69390359025181,13.108665783514118]}"
932,122,313,1.9865612648221345,0,0.14806542,0.3255137,-0.14806542,0.46076274,-0.44434372,0.35754958,0.691080759006325,2,59.57759204879126,29.477368421052688,74.54846304110825,2.232879957232,0.33375020015141266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.68779047203795,13.755452788080174]}"
934,266,793,2.893098079916969,0,0.18580677,0.38156426,-0.18580677,0.51092106,-0.44345543,0.668064,0.7663230240549829,16,53.4950657894739,26.712105263157923,79.4242939462582,2.3204194698258362,0.4658262306752595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.1638975726213,14.123762054569177]}"
935,333,318,1.79050900997918,0,0.17121552,0.333828,-0.17121552,0.44575512,-0.43983623,0.41356918,0.6685729604146189,1,59.83097191150889,29.081111111111113,73.08959069799971,2.1460343698763342,0.24510649351570712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.66982416635555,13.939607421324675]}"
936,52,440,0.564398308342945,0,-0.1009663,-0.033851184,0.1009663,0.14186317,-0.20117922,1.1125125,0.2127741810802976,3,52.0100502512563,31.600000000000023,43.54859352433111,2.871140667734912,0.11489600703653235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.47830792206312,13.791385399444954]}"
937,209,564,0.9608900876601484,0,-0.0107558565,0.08605629,0.0107558565,0.26942712,-0.31931618,0.6136032,0.40410246715190473,1,50.91998288403915,28.706842105263206,55.94894168785435,3.1271003149613223,0.3005352887176719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.10101550273292,13.759944364500772]}"
938,146,180,1.7175055075410948,0,0.06690093,0.2111077,-0.06690093,0.34549174,-0.3360413,0.752272,0.5181934384320409,0,53.01792114695335,28.81222222222226,63.343097881534696,2.9433259056241483,0.09677906521591728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.3166111709216,13.566806578415074]}"
939,228,694,1.3647495361781075,0,0.05979589,0.17208488,-0.05979589,0.33230937,-0.35533088,1.1469238,0.4984190080404734,2,32.55025125628126,26.312500000000057,62.061654221554264,2.6542132361513837,0.5193046173476932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.35254378228639,14.033930526157226]}"
940,275,197,1.5203880551765956,0,0.059143636,0.23451844,-0.059143636,0.3721707,-0.37191615,0.6055246,0.5582042482144514,1,48.4054001173935,28.70157894736849,65.93652889297329,2.336451900578853,0.4072091853914679,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.68329889561734,13.450025591479536]}"
941,233,255,1.0366632212561562,0,-0.036442008,0.12112462,0.036442008,0.30059943,-0.34457305,0.49556166,0.45085940943146763,1,52.14940577249557,31.726842105263188,58.97916813406826,2.6396516759031745,0.6014506004860135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.83152091749707,13.634180224724037]}"
942,59,345,3.1124348473566643,0,0.21566662,0.406628,-0.21566662,0.52597517,-0.4703386,1.6718853,0.7888918846050148,2,38.14641744548328,24.36833333333334,80.8876919732285,2.072471121119357,0.2985385998333212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.78373511866376,13.580281307676866]}"
943,74,371,1.454575596816976,0,0.09904337,0.2540008,-0.09904337,0.4027357,-0.42697048,0.4158497,0.6040480998714889,0,56.627468889142065,28.488947368421123,68.90771965264388,2.232879957232,0.10045853223010537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.65185786067316,13.81833485796854]}"
947,68,280,2.078251159594571,0,0.12822726,0.3233235,-0.12822726,0.4460319,-0.42359346,0.56441927,0.6689861751152074,1,48.83698009067597,26.774210526315812,73.11649362587127,2.069774233725851,0.312793942279601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.62939997857018,13.485958202844317]}"
948,74,711,1.4833254306938517,0,0.07339988,0.18393782,-0.07339988,0.3453542,-0.36494306,0.6243458,0.5179836261613467,0,55.08125151588662,28.278421052631586,63.329727034884264,3.1458035746838937,0.5575482181350474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.08754077347113,13.87672535143631]}"
949,329,275,1.4688662350185977,0,0.028922345,0.2021293,-0.028922345,0.37686667,-0.38199556,0.49926466,0.5652500441774165,2,45.614035087719316,30.86578947368423,66.39301927377007,2.9434552092440125,0.5664606015638006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.85847037602065,13.607230766200452]}"
950,68,671,2.652675455602947,0,0.1724089,0.36182854,-0.1724089,0.49614722,-0.45717818,1.2271122,0.7441533720087019,7,44.76512498490482,24.586923076923142,77.98814839239616,2.43960671176452,0.6028879358805409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.49178265132491,14.056388408260213]}"
952,314,701,0.5624568668046929,0,-0.09215996,-0.060516167,0.09215996,0.14767168,-0.22348851,0.6841105,0.22148745357369326,0,56.33232593944242,29.371052631578948,44.113232994461214,2.790177634473366,0.48474914610766806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.10999865557412,13.962065303427664]}"
953,222,207,0.3810632830067459,0,-0.18538648,-0.09533922,0.18538648,0.13282016,-0.22413793,0.60325676,0.1992162899727101,1,46.57471264367814,32.8366666666667,42.66953288873719,2.9249659845786984,0.10900224813876302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.88541983454424,13.494941355685512]}"
954,275,189,0.6576274908052917,0,-0.124575175,-0.044390433,0.124575175,0.19100766,-0.2627842,0.5848641,0.286488640892786,4,47.777987897125435,29.473750000000052,48.32587421822214,1.992749552150449,0.5512417492864108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.47830792206312,13.333244604543998]}"
955,125,204,1.1978984238178634,0,-0.07855782,0.07131294,0.07855782,0.27810532,-0.3062539,0.60230565,0.41711556052444354,1,53.79082755119327,29.538421052631577,56.792539074590096,2.336451900578853,0.10631530898604069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.71473993056154,13.53536554347089]}"
956,149,298,0.855924978687127,0,-0.14570574,-0.04307594,0.14570574,0.20104125,-0.24672626,1.3653051,0.3015316848533387,7,59.217404674046726,29.121250000000032,49.30122884055877,1.924181458522445,0.19275083455083042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.67144570814882,13.38714352159117]}"
957,226,320,1.7078910936778957,0,-0.0050074435,0.1605367,0.0050074435,0.3363628,-0.34369004,1.7209746,0.5044983642311887,13,59.279869067103206,25.386000000000024,62.45568551903041,1.844610095021757,0.6884983748491266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.78822669508436,13.189514159084874]}"
958,270,163,1.385457388584832,0,-0.017458484,0.0581761,0.017458484,0.28109136,-0.29360884,0.55357254,0.4216036164644302,0,58.202099737532805,27.760000000000048,57.0828110553286,2.5162649752439257,0.5466250558410861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.44237531069834,13.436550862217743]}"
962,247,230,1.9742020113686052,0,0.17215765,0.34115055,-0.17215765,0.4661046,-0.44533968,0.5474973,0.6990967741935484,2,56.724422442244105,27.506666666666717,75.06774004024473,1.1836113443720369,0.3547080087031238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.51711056805523,13.957573727007066]}"
964,115,734,3.263929277654996,0,0.26170543,0.43793622,-0.26170543,0.52625656,-0.4705457,1.845414,0.7893108298171589,6,48.89614427860691,24.028333333333364,80.9150437218837,2.0610131693768037,0.32213771156993165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.76127723656077,13.68807914177121]}"
969,322,345,0.5944954128440367,0,-0.10291526,-0.018834347,0.10291526,0.17221828,-0.2483019,0.53660995,0.25830454424661176,3,55.384413711738844,30.615263157894788,46.49938087702174,3.128402809827968,0.30126927171096574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.07406604420933,13.566806578415074]}"
970,194,746,1.1702526895171377,0,-0.05110007,0.11804878,0.05110007,0.30417818,-0.33322254,0.65740454,0.45623018775908314,8,53.641679957469265,26.919473684210573,59.327054063568816,2.3204194698258362,0.15834349342571952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.17737230188308,14.065371561101408]}"
972,153,113,0.6593147650690419,0,-0.11535341,-0.012913348,0.11535341,0.20634218,-0.26904577,1.7788882,0.3094904505567436,0,54.81089387859633,29.11307692307696,49.81652661219167,1.8989316658763546,0.011184752489027394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.6983951666724,13.117648936355312]}"
973,57,150,0.6256528096929183,0,-0.13689148,-0.081568055,0.13689148,0.18878034,-0.2438582,0.69887507,0.2831481919168045,0,57.560784313725364,29.424666666666724,48.10935904460933,2.1372501420224577,0.06492224585641904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.48729107490432,13.373668792329378]}"
975,136,760,1.4212513484358145,0,-0.01077401,0.11097914,0.01077401,0.327126,-0.3488959,1.2568526,0.4906455045220784,3,43.67684374232635,25.03315789473686,61.5577864408933,2.101493897485162,0.020835234056722385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.25372910103324,14.294441958551886]}"
976,290,571,2.563620463489287,0,0.1353474,0.30636933,-0.1353474,0.48603168,-0.44611165,1.1239477,0.7289870689655172,18,43.25601374570437,25.51666666666671,77.00482673018817,2.372190841338458,0.07624525193300336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.68941201383122,13.638671801144636]}"
977,314,629,1.6852637403172261,0,0.054836813,0.18087557,-0.054836813,0.34174848,-0.35288018,0.61527306,0.512574794315632,0,50.277264325323486,28.410000000000025,62.9792204853546,2.1061998671367057,0.06602481529796544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.87643668170304,14.092321019624993]}"
978,54,705,1.1172634010462668,0,0.014938299,0.14044762,-0.014938299,0.3052436,-0.3417287,0.5297064,0.45782293986636974,1,54.518831855527274,28.17526315789479,59.43062400355794,2.3328556192504486,0.6958384788454876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.08304919705053,14.074354713942604]}"
980,289,572,3.160400272029535,0,0.29210845,0.48531696,-0.29210845,0.5583591,-0.49645624,1.3961319,0.8374667467604908,5,45.238095238095326,23.386666666666713,84.03569317307678,1.8718606145921364,0.5644780355067738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.76576881298136,13.44553401505894]}"
982,78,771,2.224860903786131,0,0.13309142,0.31952018,-0.13309142,0.5122637,-0.5139193,0.67416185,0.7683355463563227,2,38.072739259422264,26.702631578947376,79.55481399517988,2.9649239828563747,0.07327582505343411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.15940599620069,13.899183233539297]}"
983,91,261,0.6030671833215085,0,-0.14349024,-0.061671697,0.14349024,0.18276547,-0.25467145,0.5691896,0.2741255271644753,5,49.97674418604657,32.25400000000002,47.52466036659314,2.5162649752439257,0.16509271695107264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.36601851154818,13.427567709376548]}"
984,196,319,0.6648464163822526,0,-0.074150056,0.020843431,0.074150056,0.18226048,-0.24639969,0.5794279,0.2733651417344934,2,44.9369903632316,31.048947368421125,47.47557127204672,3.084223304911894,0.01534355212445182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.05609973852695,13.472483473582525]}"
985,130,621,1.6571012116243053,0,0.0734348,0.21294326,-0.0734348,0.36220628,-0.36220628,1.6917341,0.5432553509208562,1,47.64970365828759,27.208571428571418,64.96790134794131,2.340011405374553,0.03886810658017337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.62203836752225,14.132745207410373]}"
987,91,698,2.9949046989998114,0,0.1806007,0.3788914,-0.1806007,0.53741956,-0.49612787,0.73902375,0.8060611191060696,3,44.29764065335717,28.886842105263213,82.00018728574615,2.9649239828563747,0.441932882197124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.20432176040667,13.872233775015712]}"
988,185,832,1.0517536007811865,0,-0.083106555,0.03236958,0.083106555,0.24490763,-0.28420642,1.2568526,0.36732663887836303,1,49.93935718617325,24.69705882352946,53.56543002187743,2.101493897485162,0.07913811225176648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.28067855955683,14.28995038213129]}"
989,213,571,1.563754616990525,0,0.028238395,0.16876972,-0.028238395,0.35652173,-0.36100653,1.9587743,0.5347336628226249,6,47.681607418856395,26.920000000000016,64.41531232789288,2.181748482836972,0.19545017214940874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.62203836752225,14.15520308951336]}"
990,195,658,1.64295168762409,0,0.06404154,0.20598333,-0.06404154,0.36839175,-0.36966208,0.7616694,0.5525363998887137,3,42.62615301139458,28.215263157894753,65.56918409710885,2.6308079426922983,0.5649396829555594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.23127121893026,13.971048456268859]}"
991,353,609,1.7007142857142856,0,0.011168488,0.19195923,-0.011168488,0.39427057,-0.40732074,1.0495903,0.5913569004056627,1,37.52745804410868,28.01421052631582,68.08483415771889,2.1021967896185623,0.4893615633985393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.07406604420933,14.222576735822324]}"
992,280,512,2.461026615969582,0,0.09377422,0.261997,-0.09377422,0.44038102,-0.4210438,0.3243539,0.6605153499447232,1,47.16981132075462,29.27000000000004,72.56717840853943,2.9074992946633897,0.24837553915142996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.89440298738543,13.746469635238979]}"
993,59,207,0.6052926665171563,0,-0.13412857,-0.034138117,0.13412857,0.20227835,-0.27590868,1.1507756,0.30339478417266186,3,52.40493827160477,30.79533333333336,49.421485813317176,2.781534569864838,0.4902389708044388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.50076580416611,13.629688648303441]}"
995,97,1073,3.1922072268175885,0,0.2321377,0.4162926,-0.2321377,0.5250627,-0.4583583,0.9523516,0.7875234941376533,17,52.326028450595665,23.065294117647113,80.79898531696499,2.8612356982737635,0.2026259054967935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.37500166438937,13.903674809959895]}"
998,161,159,1.2610932475884247,0,-0.01964223,0.07218209,0.01964223,0.30526152,-0.32120067,0.69887507,0.4578566425402755,0,52.104129966725324,27.97923076923081,59.4323640242485,2.1372501420224577,0.05442524441572738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.49178265132491,13.396126674432365]}"
1000,193,356,0.9175411322710196,1,-0.104429975,0.007106453,0.104429975,0.2530142,-0.30293462,1.3482598,0.3794874084657975,1,53.550893550893505,31.180666666666696,54.3534609136814,2.871140667734912,0.2700707009078326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.5187321098485,13.845284316492126]}"
1002,175,231,0.9682288671650374,1,-0.060230423,0.06538811,0.060230423,0.2642731,-0.30551052,0.56476283,0.3963707699852869,1,49.1352848693565,32.02157894736848,55.44792607163785,2.3545131391910203,0.4439648899749912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.74168938908511,13.580281307676866]}"
1005,141,374,0.5943273484257091,1,-0.12448921,-0.059943147,0.12448921,0.17667079,-0.23835884,1.333355,0.2649856910820636,0,58.581856100104204,31.614000000000033,46.9322040905893,2.871140667734912,0.4932132742273264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.47830792206312,13.840792740071528]}"
1006,177,423,0.7841772151898734,1,-0.13279566,-0.040724598,0.13279566,0.21347347,-0.26900902,1.2726796,0.32018261693513655,1,52.43222891566266,30.44625000000002,50.50975067667984,2.8596762485166933,0.12947011223352078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.40644269933357,13.804860128706748]}"
1008,311,399,0.79738933030647,1,-0.15110314,-0.05072564,0.15110314,0.22566253,-0.275987,1.2726796,0.3384635974304068,3,48.92857142857138,32.150000000000034,51.69463604804624,2.8596762485166933,0.5454468891216613,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.44686688711894,13.849775892912723]}"
1009,348,472,1.3711300309597525,1,0.015629323,0.14092605,-0.015629323,0.31795746,-0.33557656,0.8118012,0.4768933955491744,1,52.38590650575654,31.03777777777782,60.6665223395516,2.9368458689602526,0.3362843954295157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.29415328881862,13.679095988930014]}"
1010,275,318,1.2193370826851742,1,-0.0077339523,0.15118888,0.0077339523,0.36007068,-0.4056423,0.50039893,0.5400582987368607,1,50.399733510992675,29.59210526315792,64.76030003927242,2.034789014200051,0.4124531472515395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.59346736720539,13.74197805881838]}"
1012,199,451,0.6411695667704241,1,-0.11978963,-0.040497683,0.11978963,0.19010516,-0.2496624,1.5648144,0.28513615733736764,0,51.29984051036697,30.092666666666673,48.238143073807464,2.6948361806769476,0.5417467237633297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.47381634564252,13.98901476195125]}"
1013,297,473,2.4305078086631964,1,0.19460501,0.34670007,-0.19460501,0.4430221,-0.41242442,1.7549111,0.6644736842105263,1,48.659673659673636,25.02333333333337,72.82391615043221,2.181265404384133,0.5740846641014076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.74331093087838,13.971048456268859]}"
1014,224,365,0.5830498866213152,1,-0.16484684,-0.08797938,0.16484684,0.17009841,-0.22925897,1.3138974,0.2551265090127336,1,54.02902902902906,31.055000000000007,46.29330964253917,2.889511812631704,0.6006928473299524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.51424053342791,13.85426746933332]}"
1016,318,721,1.8350115704546877,1,0.14100729,0.33120278,-0.14100729,0.47094703,-0.47071096,0.38036865,0.7063638552283124,7,44.1392783268214,26.5868421052632,75.53846617754822,2.166534774496396,0.4964491887940313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.7731304240293,13.997997914792444]}"
1017,232,382,0.6244736842105263,1,-0.14315318,-0.051061388,0.14315318,0.18964277,-0.25250316,1.3319827,0.28444142560332425,2,49.42868886148766,30.79266666666672,48.19319561880888,2.889511812631704,0.5444770903362952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.49627422774552,13.863250622174515]}"
1019,126,372,0.6699963454744793,1,-0.17414458,-0.08590786,0.17414458,0.1948282,-0.25975725,1.1125125,0.29221641724962366,3,46.208291203235454,32.25000000000006,48.69726499203144,2.871140667734912,0.5148854027350817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.49178265132491,13.77791067018316]}"
1020,4,364,0.8051325437112239,1,-0.1212162,-0.0456571,0.1212162,0.21187384,-0.25194058,1.333355,0.3177812818847973,1,47.771010962241434,31.665999999999997,50.35425282014967,2.871140667734912,0.18620740406128622,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.47830792206312,13.849775892912723]}"
1021,102,445,1.2771700525642846,1,-0.009869926,0.106501095,0.009869926,0.3112881,-0.33298135,1.534619,0.466891716437289,4,46.99957319675641,28.628666666666675,60.01820005013051,2.889511812631704,0.21524869727716545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.50076580416611,13.93062426848348]}"
1022,161,162,0.7062146892655368,1,-0.10825469,-0.02663983,0.10825469,0.22091037,-0.2790354,1.7180923,0.33134095634095634,0,55.2837354781054,30.601666666666688,51.232684033185485,1.844610095021757,0.41186751765764296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.77924354224317,13.247904652552643]}"
1023,159,727,1.0942793534023811,1,-0.11595031,-0.04489355,0.11595031,0.2233969,-0.2639853,1.1138425,0.3350622406639004,2,49.4221913285254,25.778235294117678,51.47439623730047,2.369400139155214,0.33262670761589896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.36152693512759,14.074354713942604]}"
1025,241,157,0.9411398846545289,1,-0.081422016,0.03274884,0.081422016,0.26231188,-0.29308257,1.4193217,0.3934368105893476,1,55.39506172839479,31.011666666666713,55.257277375238935,1.7640003352611426,0.10896051091306924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.66246255530763,13.346719333805792]}"
1026,128,734,1.299228312932411,1,-0.029831719,0.14548054,0.029831719,0.345236,-0.36575735,1.1138425,0.5178082191780822,2,42.61826182618286,26.464666666666687,63.31823742949637,2.369400139155214,0.3289968459377455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.39296797007177,14.051896831839615]}"
1027,237,406,0.841961506701391,1,-3.196931E-4,0.117084935,3.196931E-4,0.26894593,-0.33532614,0.4158497,0.40337796713329277,1,60.2222222222224,30.430000000000007,55.90216612613257,2.232879957232,0.625927451427737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.66533258993495,13.81833485796854]}"
1028,196,248,0.9311413556124513,1,-0.09365791,0.010282776,0.09365791,0.24279691,-0.27735645,0.67809254,0.36416337285902506,1,54.43026758816224,32.664444444444484,53.36024942411969,2.9249659845786984,0.6456208810752694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.93033559875022,13.517399237788501]}"
1029,195,370,0.544814202544383,1,-0.078090616,-0.005403635,0.078090616,0.1425884,-0.19790947,0.8417667,0.21386250352675631,1,47.84989316239329,30.70777777777778,43.61909429754555,2.9368458689602526,0.2990598618786845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.26271225387444,13.710537023874197]}"
1030,264,516,3.21730482347091,1,0.2624741,0.45318592,-0.2624741,0.548398,-0.4850825,1.4208126,0.8225273328248157,5,51.916983523447456,25.777500000000032,83.06739105626865,2.7539236268666527,0.37640133234125495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.63102152036345,13.867742198595113]}"
